@relation train

@attribute weekday integer
@attribute month integer
@attribute day integer
@attribute year integer
@attribute hour integer
@attribute season {1, 2, 3, 4}
@attribute holiday {0, 1}
@attribute workingday {0, 1}
@attribute weather {1, 2, 3, 4}
@attribute temp real
@attribute atemp real
@attribute humidity real
@attribute windspeed real
@attribute count numeric

@data
1,1,15,2012,4,1,0,0,2,6.56,6.82,47,26.0027,6
1,1,15,2012,5,1,0,0,2,6.56,6.82,47,22.0028,5
1,1,15,2012,6,1,0,0,2,5.74,6.06,50,19.0012,8
1,1,15,2012,7,1,0,0,1,4.92,6.06,54,19.0012,17
1,1,15,2012,8,1,0,0,1,4.92,6.06,54,15.0013,36
1,1,15,2012,9,1,0,0,1,4.92,6.82,54,12.998,90
1,1,15,2012,10,1,0,0,1,5.74,6.06,54,19.0012,126
1,1,15,2012,11,1,0,0,1,6.56,7.575,47,15.0013,165
1,1,15,2012,12,1,0,0,1,7.38,8.335,40,19.9995,234
1,1,15,2012,13,1,0,0,1,8.2,9.09,34,19.0012,224
1,1,15,2012,14,1,0,0,1,8.2,9.09,32,23.9994,188
1,1,15,2012,15,1,0,0,1,9.02,11.365,27,12.998,206
1,1,15,2012,16,1,0,0,1,9.02,10.605,29,19.9995,205
1,1,15,2012,17,1,0,0,1,9.02,10.605,25,16.9979,146
1,1,15,2012,18,1,0,0,1,7.38,9.09,29,15.0013,120
1,1,15,2012,19,1,0,0,1,6.56,8.335,37,11.0014,110
1,1,15,2012,20,1,0,0,1,6.56,9.09,37,7.0015,95
1,1,15,2012,21,1,0,0,1,6.56,8.335,40,11.0014,72
1,1,15,2012,22,1,0,0,1,7.38,10.605,37,6.0032,60
1,1,15,2012,23,1,0,0,1,6.56,9.85,43,6.0032,29
2,1,16,2012,0,1,1,0,1,5.74,7.575,46,8.9981,25
2,1,16,2012,1,1,1,0,1,5.74,8.335,43,7.0015,20
2,1,16,2012,2,1,1,0,1,5.74,10.605,46,0,17
2,1,16,2012,3,1,1,0,1,4.92,9.85,50,0,3
2,1,16,2012,4,1,1,0,1,4.92,7.575,58,7.0015,8
2,1,16,2012,5,1,1,0,1,4.92,8.335,54,6.0032,6
2,1,16,2012,6,1,1,0,1,4.1,6.82,54,6.0032,13
2,1,16,2012,7,1,1,0,1,4.1,6.82,54,7.0015,33
2,1,16,2012,8,1,1,0,1,4.1,6.06,58,11.0014,78
2,1,16,2012,9,1,1,0,1,4.1,6.06,58,11.0014,96
2,1,16,2012,10,1,1,0,2,5.74,6.82,59,12.998,126
2,1,16,2012,11,1,1,0,1,6.56,7.575,59,16.9979,179
2,1,16,2012,12,1,1,0,1,8.2,9.09,55,22.0028,185
2,1,16,2012,13,1,1,0,2,9.84,9.85,41,27.9993,228
2,1,16,2012,14,1,1,0,1,9.84,10.605,44,26.0027,181
2,1,16,2012,15,1,1,0,1,10.66,10.605,44,30.0026,192
2,1,16,2012,16,1,1,0,1,10.66,11.365,44,23.9994,180
2,1,16,2012,17,1,1,0,1,10.66,11.365,48,22.0028,193
2,1,16,2012,18,1,1,0,1,10.66,11.365,52,22.0028,181
2,1,16,2012,19,1,1,0,1,10.66,12.12,56,19.0012,144
2,1,16,2012,20,1,1,0,1,10.66,12.12,60,19.0012,90
2,1,16,2012,21,1,1,0,1,11.48,12.88,52,22.0028,49
2,1,16,2012,22,1,1,0,2,12.3,13.635,49,23.9994,43
2,1,16,2012,23,1,1,0,3,10.66,11.365,70,19.9995,28
3,1,17,2012,0,1,0,1,2,10.66,11.365,70,22.0028,12
3,1,17,2012,1,1,0,1,2,11.48,12.88,65,23.9994,2
3,1,17,2012,2,1,0,1,3,11.48,13.635,75,16.9979,12
3,1,17,2012,4,1,0,1,3,13.12,15.15,66,22.0028,2
3,1,17,2012,5,1,0,1,3,13.12,15.15,66,22.0028,13
3,1,17,2012,6,1,0,1,3,12.3,14.395,75,16.9979,57
3,1,17,2012,7,1,0,1,3,12.3,14.395,81,15.0013,126
3,1,17,2012,8,1,0,1,3,12.3,14.395,81,19.0012,93
3,1,17,2012,9,1,0,1,3,13.12,15.15,81,16.9979,68
3,1,17,2012,10,1,0,1,3,12.3,14.395,87,16.9979,62
3,1,17,2012,11,1,0,1,2,13.94,17.425,87,7.0015,75
3,1,17,2012,12,1,0,1,2,13.12,15.15,87,19.0012,86
3,1,17,2012,13,1,0,1,2,15.58,19.695,76,22.0028,103
3,1,17,2012,14,1,0,1,1,18.04,21.97,62,32.9975,132
3,1,17,2012,15,1,0,1,1,18.04,21.97,62,32.9975,129
3,1,17,2012,16,1,0,1,1,18.86,22.725,63,36.9974,219
3,1,17,2012,17,1,0,1,1,18.86,22.725,63,30.0026,462
3,1,17,2012,18,1,0,1,1,18.86,22.725,63,30.0026,463
3,1,17,2012,19,1,0,1,1,18.86,22.725,63,27.9993,308
3,1,17,2012,20,1,0,1,1,18.86,22.725,63,23.9994,180
3,1,17,2012,21,1,0,1,1,18.86,22.725,67,31.0009,180
3,1,17,2012,22,1,0,1,1,18.86,22.725,72,26.0027,90
3,1,17,2012,23,1,0,1,1,18.86,22.725,72,26.0027,61
4,1,18,2012,0,1,0,1,2,18.86,22.725,77,22.0028,17
4,1,18,2012,1,1,0,1,2,18.86,22.725,77,22.0028,10
4,1,18,2012,2,1,0,1,2,18.04,21.97,51,32.9975,2
4,1,18,2012,3,1,0,1,2,18.04,21.97,51,32.9975,4
4,1,18,2012,4,1,0,1,1,13.94,14.395,46,35.0008,1
4,1,18,2012,5,1,0,1,1,13.94,14.395,46,35.0008,29
4,1,18,2012,6,1,0,1,1,13.94,14.395,36,35.0008,88
4,1,18,2012,7,1,0,1,1,13.12,14.395,42,23.9994,263
4,1,18,2012,8,1,0,1,1,12.3,13.635,52,27.9993,489
4,1,18,2012,9,1,0,1,1,11.48,12.88,52,22.0028,202
4,1,18,2012,10,1,0,1,1,12.3,13.635,42,31.0009,93
4,1,18,2012,11,1,0,1,1,12.3,13.635,42,26.0027,114
4,1,18,2012,12,1,0,1,1,12.3,12.88,39,32.9975,161
4,1,18,2012,13,1,0,1,1,12.3,13.635,42,31.0009,130
4,1,18,2012,14,1,0,1,1,12.3,13.635,33,26.0027,105
4,1,18,2012,15,1,0,1,1,12.3,12.88,33,35.0008,130
4,1,18,2012,16,1,0,1,1,11.48,11.365,30,35.0008,176
4,1,18,2012,17,1,0,1,1,10.66,10.605,33,30.0026,346
4,1,18,2012,18,1,0,1,1,9.84,10.605,32,23.9994,355
4,1,18,2012,19,1,0,1,1,9.02,9.85,37,26.0027,256
4,1,18,2012,20,1,0,1,1,9.02,10.605,37,16.9979,165
4,1,18,2012,21,1,0,1,1,8.2,8.335,40,27.9993,124
4,1,18,2012,22,1,0,1,1,7.38,8.335,47,16.9979,78
4,1,18,2012,23,1,0,1,1,6.56,6.82,47,19.9995,38
5,1,19,2012,0,1,0,1,1,5.74,6.82,50,12.998,16
5,1,19,2012,1,1,0,1,1,5.74,7.575,50,11.0014,5
5,1,19,2012,2,1,0,1,1,5.74,7.575,50,8.9981,3
5,1,19,2012,3,1,0,1,1,4.92,7.575,54,7.0015,4
5,1,19,2012,4,1,0,1,1,4.92,7.575,54,7.0015,1
5,1,19,2012,5,1,0,1,1,4.92,6.06,55,16.9979,19
5,1,19,2012,6,1,0,1,1,4.92,6.82,54,11.0014,86
5,1,19,2012,7,1,0,1,1,4.92,8.335,54,6.0032,206
5,1,19,2012,8,1,0,1,1,4.92,7.575,54,7.0015,423
5,1,19,2012,9,1,0,1,1,4.92,9.85,54,0,210
5,1,19,2012,10,1,0,1,1,5.74,10.605,59,0,108
5,1,19,2012,11,1,0,1,1,6.56,8.335,55,11.0014,99
5,1,19,2012,12,1,0,1,1,8.2,9.85,51,12.998,111
5,1,19,2012,13,1,0,1,1,9.02,10.605,47,19.0012,124
5,1,19,2012,14,1,0,1,1,9.84,11.365,44,12.998,119
5,1,19,2012,15,1,0,1,1,10.66,11.365,44,19.9995,127
5,1,19,2012,16,1,0,1,1,10.66,11.365,41,22.0028,193
5,1,19,2012,17,1,0,1,2,10.66,11.365,44,22.0028,385
5,1,19,2012,18,1,0,1,2,10.66,11.365,44,22.0028,361
5,1,19,2012,19,1,0,1,2,10.66,11.365,48,19.9995,234
5,1,19,2012,20,1,0,1,1,10.66,10.605,52,30.0026,191
5,1,19,2012,21,1,0,1,1,10.66,11.365,44,23.9994,121
5,1,19,2012,22,1,0,1,2,10.66,11.365,44,27.9993,90
5,1,19,2012,23,1,0,1,1,10.66,11.365,48,22.0028,56
4,2,1,2012,0,1,0,1,1,18.04,21.97,38,19.0012,31
4,2,1,2012,1,1,0,1,1,18.04,21.97,41,19.0012,4
4,2,1,2012,2,1,0,1,1,18.04,21.97,44,19.0012,7
4,2,1,2012,3,1,0,1,1,18.04,21.97,44,12.998,3
4,2,1,2012,4,1,0,1,1,16.4,20.455,50,11.0014,1
4,2,1,2012,5,1,0,1,1,16.4,20.455,50,11.0014,18
4,2,1,2012,6,1,0,1,3,16.4,20.455,54,11.0014,67
4,2,1,2012,7,1,0,1,3,15.58,19.695,62,6.0032,208
4,2,1,2012,8,1,0,1,3,14.76,18.18,73,7.0015,520
4,2,1,2012,9,1,0,1,2,14.76,17.425,71,12.998,276
4,2,1,2012,10,1,0,1,1,16.4,20.455,62,8.9981,133
4,2,1,2012,11,1,0,1,1,16.4,20.455,58,11.0014,143
4,2,1,2012,12,1,0,1,1,18.04,21.97,54,7.0015,179
4,2,1,2012,13,1,0,1,1,18.86,22.725,47,15.0013,186
4,2,1,2012,14,1,0,1,1,25.42,31.06,33,15.0013,192
4,2,1,2012,15,1,0,1,1,24.6,31.06,35,19.0012,194
4,2,1,2012,16,1,0,1,1,24.6,31.06,40,15.0013,283
4,2,1,2012,17,1,0,1,1,23.78,27.275,43,12.998,539
4,2,1,2012,18,1,0,1,1,22.96,26.515,46,11.0014,526
4,2,1,2012,19,1,0,1,1,22.14,25.76,52,19.0012,335
4,2,1,2012,20,1,0,1,1,21.32,25,52,11.0014,264
4,2,1,2012,21,1,0,1,1,21.32,25,52,11.0014,233
4,2,1,2012,22,1,0,1,1,20.5,24.24,55,12.998,140
4,2,1,2012,23,1,0,1,1,18.86,22.725,63,6.0032,97
5,2,2,2012,0,1,0,1,1,18.86,22.725,59,8.9981,31
5,2,2,2012,1,1,0,1,2,18.86,22.725,55,0,17
5,2,2,2012,2,1,0,1,2,17.22,21.21,67,8.9981,9
5,2,2,2012,3,1,0,1,2,17.22,21.21,67,8.9981,2
5,2,2,2012,4,1,0,1,3,16.4,20.455,82,6.0032,1
5,2,2,2012,5,1,0,1,3,16.4,20.455,82,0,19
5,2,2,2012,6,1,0,1,3,14.76,18.94,90,0,74
5,2,2,2012,7,1,0,1,3,14.76,18.94,93,0,205
5,2,2,2012,8,1,0,1,3,16.4,20.455,87,0,445
5,2,2,2012,9,1,0,1,3,15.58,19.695,87,0,228
5,2,2,2012,10,1,0,1,3,17.22,21.21,77,7.0015,78
5,2,2,2012,11,1,0,1,3,16.4,20.455,82,16.9979,105
5,2,2,2012,12,1,0,1,1,17.22,21.21,82,0,148
5,2,2,2012,13,1,0,1,2,17.22,21.21,77,0,137
5,2,2,2012,14,1,0,1,1,16.4,20.455,76,7.0015,141
5,2,2,2012,15,1,0,1,1,18.86,22.725,67,11.0014,174
5,2,2,2012,16,1,0,1,1,18.86,22.725,55,19.0012,229
5,2,2,2012,17,1,0,1,1,17.22,21.21,54,32.9975,450
5,2,2,2012,18,1,0,1,1,16.4,20.455,43,31.0009,410
5,2,2,2012,19,1,0,1,1,15.58,19.695,43,35.0008,327
5,2,2,2012,20,1,0,1,1,14.76,15.91,46,35.0008,213
5,2,2,2012,21,1,0,1,1,13.94,15.15,46,27.9993,148
5,2,2,2012,22,1,0,1,1,13.12,14.395,49,27.9993,109
5,2,2,2012,23,1,0,1,1,13.12,15.15,49,16.9979,61
6,2,3,2012,0,1,0,1,1,13.12,14.395,53,26.0027,38
6,2,3,2012,1,1,0,1,1,12.3,13.635,56,22.0028,22
6,2,3,2012,2,1,0,1,1,12.3,14.395,52,15.0013,6
6,2,3,2012,3,1,0,1,1,11.48,12.88,56,19.9995,4
6,2,3,2012,4,1,0,1,1,10.66,12.88,60,15.0013,2
6,2,3,2012,5,1,0,1,1,10.66,12.88,60,15.0013,17
6,2,3,2012,6,1,0,1,1,9.84,12.12,65,11.0014,88
6,2,3,2012,7,1,0,1,1,9.84,11.365,65,15.0013,226
6,2,3,2012,8,1,0,1,1,9.84,11.365,65,15.0013,441
6,2,3,2012,9,1,0,1,1,9.84,11.365,65,12.998,270
6,2,3,2012,10,1,0,1,1,11.48,12.88,56,19.0012,129
6,2,3,2012,11,1,0,1,1,13.12,15.15,53,19.9995,164
6,2,3,2012,12,1,0,1,1,13.94,16.665,46,8.9981,216
6,2,3,2012,13,1,0,1,1,14.76,18.18,46,0,198
6,2,3,2012,14,1,0,1,1,14.76,17.425,46,15.0013,170
6,2,3,2012,15,1,0,1,1,15.58,19.695,40,0,216
6,2,3,2012,16,1,0,1,1,16.4,20.455,37,7.0015,311
6,2,3,2012,17,1,0,1,1,16.4,20.455,37,6.0032,488
6,2,3,2012,18,1,0,1,1,15.58,19.695,40,8.9981,385
6,2,3,2012,19,1,0,1,1,13.94,17.425,49,7.0015,267
6,2,3,2012,20,1,0,1,1,13.94,17.425,49,7.0015,163
6,2,3,2012,21,1,0,1,1,13.94,17.425,49,7.0015,134
6,2,3,2012,22,1,0,1,1,13.94,17.425,49,7.0015,119
6,2,3,2012,23,1,0,1,1,10.66,13.635,70,7.0015,77
7,2,4,2012,0,1,0,0,1,10.66,13.635,70,7.0015,86
7,2,4,2012,1,1,0,0,1,10.66,13.635,70,7.0015,43
7,2,4,2012,2,1,0,0,1,9.84,12.88,70,6.0032,44
7,2,4,2012,3,1,0,0,1,9.84,14.395,75,0,18
7,2,4,2012,4,1,0,0,1,9.84,12.88,81,6.0032,6
7,2,4,2012,5,1,0,0,1,9.84,12.88,81,6.0032,4
7,2,4,2012,6,1,0,0,1,9.02,11.365,87,8.9981,5
7,2,4,2012,7,1,0,0,2,9.84,12.12,87,8.9981,28
7,2,4,2012,8,1,0,0,1,9.84,14.395,87,0,90
7,2,4,2012,9,1,0,0,1,9.84,12.12,81,8.9981,157
7,2,4,2012,10,1,0,0,1,9.84,12.88,87,7.0015,224
7,2,4,2012,11,1,0,0,1,12.3,16.665,70,0,270
7,2,4,2012,12,1,0,0,2,12.3,15.91,70,6.0032,300
7,2,4,2012,13,1,0,0,2,12.3,14.395,70,12.998,302
7,2,4,2012,14,1,0,0,2,13.12,15.15,66,15.0013,276
7,2,4,2012,15,1,0,0,2,13.12,15.15,66,15.0013,305
7,2,4,2012,16,1,0,0,2,13.94,16.665,61,11.0014,143
7,2,4,2012,17,1,0,0,3,12.3,14.395,70,12.998,67
7,2,4,2012,18,1,0,0,3,11.48,13.635,75,11.0014,64
7,2,4,2012,19,1,0,0,3,10.66,13.635,87,8.9981,80
7,2,4,2012,20,1,0,0,3,9.84,11.365,93,12.998,77
7,2,4,2012,21,1,0,0,3,9.84,12.12,93,8.9981,78
7,2,4,2012,22,1,0,0,2,9.84,12.88,87,6.0032,95
7,2,4,2012,23,1,0,0,2,9.84,12.12,87,8.9981,70
1,2,5,2012,0,1,0,0,2,9.84,12.12,87,8.9981,61
1,2,5,2012,1,1,0,0,2,9.84,12.88,93,7.0015,51
1,2,5,2012,2,1,0,0,2,9.84,12.88,93,7.0015,63
1,2,5,2012,3,1,0,0,3,9.84,12.88,87,6.0032,17
1,2,5,2012,4,1,0,0,2,9.84,12.12,87,8.9981,9
1,2,5,2012,5,1,0,0,3,10.66,12.88,81,12.998,4
1,2,5,2012,6,1,0,0,2,10.66,12.12,70,16.9979,4
1,2,5,2012,7,1,0,0,2,9.84,12.12,75,11.0014,16
1,2,5,2012,8,1,0,0,2,9.84,12.12,75,11.0014,62
1,2,5,2012,9,1,0,0,2,9.84,11.365,70,15.0013,92
1,2,5,2012,10,1,0,0,2,10.66,12.12,65,19.0012,148
1,2,5,2012,11,1,0,0,2,10.66,12.88,70,12.998,182
1,2,5,2012,12,1,0,0,2,10.66,12.88,65,12.998,248
1,2,5,2012,13,1,0,0,2,11.48,13.635,61,11.0014,274
1,2,5,2012,14,1,0,0,1,12.3,15.15,61,11.0014,243
1,2,5,2012,15,1,0,0,2,12.3,14.395,56,16.9979,272
1,2,5,2012,16,1,0,0,1,12.3,14.395,56,15.0013,296
1,2,5,2012,17,1,0,0,1,13.12,15.91,53,11.0014,306
1,2,5,2012,18,1,0,0,1,12.3,14.395,52,16.9979,181
1,2,5,2012,19,1,0,0,1,12.3,14.395,52,15.0013,69
1,2,5,2012,20,1,0,0,1,11.48,13.635,56,12.998,50
1,2,5,2012,21,1,0,0,1,11.48,14.395,56,7.0015,66
1,2,5,2012,22,1,0,0,1,10.66,13.635,60,7.0015,191
1,2,5,2012,23,1,0,0,1,9.84,12.12,70,8.9981,42
2,2,6,2012,0,1,0,1,1,9.84,12.12,65,8.9981,21
2,2,6,2012,1,1,0,1,1,9.02,12.88,75,6.0032,6
2,2,6,2012,2,1,0,1,1,9.02,13.635,75,0,3
2,2,6,2012,4,1,0,1,1,7.38,10.605,80,7.0015,2
2,2,6,2012,5,1,0,1,1,7.38,10.605,80,7.0015,17
2,2,6,2012,6,1,0,1,1,6.56,9.09,86,7.0015,72
2,2,6,2012,7,1,0,1,1,6.56,9.09,86,7.0015,234
2,2,6,2012,8,1,0,1,1,6.56,9.09,86,8.9981,444
2,2,6,2012,9,1,0,1,1,7.38,10.605,80,7.0015,277
2,2,6,2012,10,1,0,1,1,9.02,12.12,75,7.0015,116
2,2,6,2012,11,1,0,1,1,10.66,13.635,70,8.9981,116
2,2,6,2012,12,1,0,1,1,13.12,15.91,61,11.0014,150
2,2,6,2012,13,1,0,1,1,15.58,19.695,40,15.0013,141
2,2,6,2012,14,1,0,1,1,16.4,20.455,35,11.0014,140
2,2,6,2012,15,1,0,1,1,17.22,21.21,32,19.0012,171
2,2,6,2012,16,1,0,1,1,16.4,20.455,43,16.9979,228
2,2,6,2012,17,1,0,1,1,16.4,20.455,43,16.9979,430
2,2,6,2012,18,1,0,1,1,15.58,19.695,43,15.0013,437
2,2,6,2012,19,1,0,1,1,14.76,16.665,43,16.9979,291
2,2,6,2012,20,1,0,1,1,13.94,16.665,46,11.0014,201
2,2,6,2012,21,1,0,1,1,13.12,15.91,57,11.0014,154
2,2,6,2012,22,1,0,1,1,12.3,15.15,65,8.9981,87
2,2,6,2012,23,1,0,1,1,12.3,15.15,65,8.9981,46
3,2,7,2012,0,1,0,1,1,12.3,14.395,70,12.998,23
3,2,7,2012,1,1,0,1,1,11.48,14.395,61,8.9981,14
3,2,7,2012,2,1,0,1,1,12.3,16.665,61,0,4
3,2,7,2012,3,1,0,1,2,12.3,16.665,70,0,2
3,2,7,2012,4,1,0,1,2,12.3,16.665,70,0,3
3,2,7,2012,5,1,0,1,1,13.12,16.665,49,6.0032,15
3,2,7,2012,6,1,0,1,1,13.12,15.15,45,19.9995,100
3,2,7,2012,7,1,0,1,1,13.12,17.425,45,0,299
3,2,7,2012,8,1,0,1,1,12.3,15.91,49,0,529
3,2,7,2012,9,1,0,1,1,13.12,16.665,49,0,289
3,2,7,2012,10,1,0,1,1,13.94,16.665,46,11.0014,116
3,2,7,2012,11,1,0,1,1,14.76,17.425,46,12.998,129
3,2,7,2012,12,1,0,1,1,16.4,20.455,40,22.0028,172
3,2,7,2012,13,1,0,1,1,18.04,21.97,38,16.9979,184
3,2,7,2012,14,1,0,1,1,18.04,21.97,38,16.9979,138
3,2,7,2012,15,1,0,1,1,18.04,21.97,38,12.998,146
3,2,7,2012,16,1,0,1,1,18.04,21.97,35,16.9979,276
3,2,7,2012,17,1,0,1,1,18.04,21.97,35,12.998,509
3,2,7,2012,18,1,0,1,1,17.22,21.21,38,12.998,518
3,2,7,2012,19,1,0,1,1,15.58,19.695,43,15.0013,338
3,2,7,2012,20,1,0,1,1,14.76,17.425,50,8.9981,212
3,2,7,2012,21,1,0,1,1,13.94,17.425,61,7.0015,190
3,2,7,2012,22,1,0,1,1,13.12,15.91,57,12.998,118
3,2,7,2012,23,1,0,1,1,13.12,16.665,57,8.9981,51
4,2,8,2012,0,1,0,1,1,12.3,14.395,56,15.0013,23
4,2,8,2012,1,1,0,1,1,11.48,13.635,61,11.0014,10
4,2,8,2012,2,1,0,1,1,10.66,15.15,65,0,1
4,2,8,2012,3,1,0,1,1,10.66,15.15,65,0,1
4,2,8,2012,4,1,0,1,1,9.84,12.88,70,6.0032,1
4,2,8,2012,5,1,0,1,1,9.84,12.88,70,6.0032,20
4,2,8,2012,6,1,0,1,2,9.84,14.395,70,0,98
4,2,8,2012,7,1,0,1,2,9.84,12.88,70,7.0015,281
4,2,8,2012,8,1,0,1,2,9.84,11.365,70,15.0013,508
4,2,8,2012,9,1,0,1,2,9.84,12.88,70,11.0014,253
4,2,8,2012,10,1,0,1,2,10.66,12.88,70,15.0013,108
4,2,8,2012,11,1,0,1,2,10.66,12.88,65,15.0013,102
4,2,8,2012,12,1,0,1,2,11.48,12.88,65,19.0012,138
4,2,8,2012,13,1,0,1,2,11.48,14.395,61,7.0015,126
4,2,8,2012,14,1,0,1,2,12.3,15.15,56,11.0014,108
4,2,8,2012,15,1,0,1,3,12.3,15.91,61,7.0015,54
4,2,8,2012,16,1,0,1,3,10.66,13.635,81,7.0015,75
4,2,8,2012,17,1,0,1,3,9.84,12.88,87,7.0015,155
4,2,8,2012,18,1,0,1,3,9.84,12.88,87,7.0015,167
4,2,8,2012,19,1,0,1,3,9.84,12.88,87,7.0015,161
4,2,8,2012,20,1,0,1,3,9.84,12.12,87,8.9981,125
4,2,8,2012,21,1,0,1,3,9.84,11.365,87,12.998,129
4,2,8,2012,22,1,0,1,2,9.84,12.12,87,8.9981,98
4,2,8,2012,23,1,0,1,2,9.84,12.12,87,11.0014,60
5,2,9,2012,0,1,0,1,2,9.84,12.12,87,11.0014,26
5,2,9,2012,1,1,0,1,2,9.84,12.12,87,8.9981,12
5,2,9,2012,2,1,0,1,1,9.02,11.365,80,8.9981,2
5,2,9,2012,3,1,0,1,1,9.02,10.605,80,19.0012,4
5,2,9,2012,4,1,0,1,2,9.02,9.85,75,30.0026,1
5,2,9,2012,5,1,0,1,1,8.2,9.09,75,19.0012,18
5,2,9,2012,6,1,0,1,1,8.2,9.09,75,19.0012,76
5,2,9,2012,7,1,0,1,1,8.2,9.85,69,16.9979,267
5,2,9,2012,8,1,0,1,1,8.2,9.85,64,16.9979,484
5,2,9,2012,9,1,0,1,1,8.2,9.85,59,15.0013,238
5,2,9,2012,10,1,0,1,1,9.02,10.605,51,15.0013,97
5,2,9,2012,11,1,0,1,1,9.84,11.365,52,15.0013,99
5,2,9,2012,12,1,0,1,1,10.66,11.365,48,22.0028,158
5,2,9,2012,13,1,0,1,1,12.3,13.635,42,22.0028,154
5,2,9,2012,14,1,0,1,1,13.12,15.15,39,19.9995,144
5,2,9,2012,15,1,0,1,1,13.12,15.15,36,19.9995,134
5,2,9,2012,16,1,0,1,1,13.94,16.665,36,0,238
5,2,9,2012,17,1,0,1,1,13.94,16.665,34,8.9981,399
5,2,9,2012,18,1,0,1,1,13.94,16.665,31,11.0014,417
5,2,9,2012,19,1,0,1,1,13.12,16.665,33,7.0015,295
5,2,9,2012,20,1,0,1,1,13.12,17.425,36,0,199
5,2,9,2012,21,1,0,1,1,12.3,15.91,52,6.0032,177
5,2,9,2012,22,1,0,1,2,12.3,16.665,56,0,107
5,2,9,2012,23,1,0,1,2,12.3,16.665,52,0,84
6,2,10,2012,0,1,0,1,2,11.48,15.15,65,6.0032,43
6,2,10,2012,1,1,0,1,2,11.48,15.15,61,6.0032,13
6,2,10,2012,2,1,0,1,1,10.66,14.395,52,6.0032,16
6,2,10,2012,3,1,0,1,1,10.66,14.395,56,6.0032,5
6,2,10,2012,4,1,0,1,1,10.66,14.395,56,6.0032,2
6,2,10,2012,5,1,0,1,1,9.84,11.365,52,15.0013,17
6,2,10,2012,6,1,0,1,1,8.2,9.85,59,12.998,64
6,2,10,2012,7,1,0,1,1,8.2,10.605,59,11.0014,230
6,2,10,2012,8,1,0,1,1,8.2,10.605,59,11.0014,448
6,2,10,2012,9,1,0,1,1,9.02,11.365,55,11.0014,275
6,2,10,2012,10,1,0,1,2,10.66,13.635,48,8.9981,124
6,2,10,2012,11,1,0,1,2,11.48,14.395,45,7.0015,153
6,2,10,2012,12,1,0,1,2,12.3,15.15,42,8.9981,176
6,2,10,2012,13,1,0,1,2,12.3,15.91,42,6.0032,192
6,2,10,2012,14,1,0,1,2,13.12,16.665,39,6.0032,146
6,2,10,2012,15,1,0,1,2,13.12,16.665,45,8.9981,191
6,2,10,2012,16,1,0,1,2,13.94,15.91,42,16.9979,268
6,2,10,2012,17,1,0,1,2,13.94,16.665,42,12.998,396
6,2,10,2012,18,1,0,1,3,12.3,15.15,61,8.9981,359
6,2,10,2012,19,1,0,1,2,13.12,17.425,57,0,262
6,2,10,2012,20,1,0,1,2,13.12,17.425,57,0,151
6,2,10,2012,21,1,0,1,2,13.12,16.665,66,6.0032,122
6,2,10,2012,22,1,0,1,2,13.12,17.425,66,0,113
6,2,10,2012,23,1,0,1,2,12.3,15.91,70,6.0032,65
7,2,11,2012,0,1,0,0,2,12.3,15.15,70,8.9981,53
7,2,11,2012,1,1,0,0,3,11.48,14.395,81,8.9981,45
7,2,11,2012,2,1,0,0,3,10.66,12.88,81,12.998,26
7,2,11,2012,3,1,0,0,3,9.84,11.365,87,15.0013,9
7,2,11,2012,4,1,0,0,3,9.84,11.365,87,15.0013,4
7,2,11,2012,5,1,0,0,3,9.02,11.365,93,11.0014,2
7,2,11,2012,6,1,0,0,3,9.02,11.365,93,8.9981,9
7,2,11,2012,7,1,0,0,3,9.02,11.365,93,8.9981,19
7,2,11,2012,8,1,0,0,3,9.02,11.365,93,8.9981,78
7,2,11,2012,9,1,0,0,3,9.02,12.12,93,7.0015,90
7,2,11,2012,10,1,0,0,3,9.02,12.12,93,7.0015,166
7,2,11,2012,11,1,0,0,2,9.84,12.88,81,7.0015,183
7,2,11,2012,12,1,0,0,2,10.66,12.88,81,11.0014,221
7,2,11,2012,13,1,0,0,2,10.66,12.12,81,19.0012,235
7,2,11,2012,14,1,0,0,2,10.66,12.12,81,16.9979,243
7,2,11,2012,15,1,0,0,2,12.3,13.635,61,19.9995,124
7,2,11,2012,16,1,0,0,3,9.02,9.85,75,27.9993,146
7,2,11,2012,17,1,0,0,3,9.02,9.09,69,31.0009,144
7,2,11,2012,18,1,0,0,2,9.02,9.09,47,43.9989,108
7,2,11,2012,19,1,0,0,2,8.2,7.575,40,36.9974,87
7,2,11,2012,20,1,0,0,2,6.56,6.06,43,36.9974,63
7,2,11,2012,21,1,0,0,1,5.74,3.79,43,43.0006,48
7,2,11,2012,22,1,0,0,2,5.74,5.305,39,26.0027,46
7,2,11,2012,23,1,0,0,3,4.92,3.79,50,32.9975,20
1,2,12,2012,0,1,0,0,3,4.1,3.79,68,26.0027,21
1,2,12,2012,1,1,0,0,3,3.28,2.275,79,31.0009,24
1,2,12,2012,2,1,0,0,2,4.1,3.03,58,39.0007,27
1,2,12,2012,3,1,0,0,2,4.1,2.275,46,46.0022,14
1,2,12,2012,4,1,0,0,2,4.1,2.275,46,47.9988,1
1,2,12,2012,5,1,0,0,1,4.1,3.79,49,26.0027,3
1,2,12,2012,6,1,0,0,1,4.1,3.79,49,26.0027,2
1,2,12,2012,7,1,0,0,1,3.28,4.545,53,12.998,18
1,2,12,2012,8,1,0,0,1,3.28,3.79,53,16.9979,26
1,2,12,2012,9,1,0,0,1,4.1,4.545,49,19.9995,63
