@relation train

@attribute weekday integer
@attribute month integer
@attribute day integer
@attribute year integer
@attribute hour integer
@attribute season {1, 2, 3, 4}
@attribute holiday {0, 1}
@attribute workingday {0, 1}
@attribute weather {1, 2, 3, 4}
@attribute temp real
@attribute atemp real
@attribute humidity real
@attribute windspeed real
@attribute prev_hour_weekday integer
@attribute prev_hour_month integer
@attribute prev_hour_day integer
@attribute prev_hour_year integer
@attribute prev_hour_hour integer
@attribute prev_hour_season {1, 2, 3, 4}
@attribute prev_hour_holiday {0, 1}
@attribute prev_hour_workingday {0, 1}
@attribute prev_hour_weather {1, 2, 3, 4}
@attribute prev_hour_temp real
@attribute prev_hour_atemp real
@attribute prev_hour_humidity real
@attribute prev_hour_windspeed real
@attribute count numeric

@data
7,11,12,2011,9,4,0,0,1,12.3,15.15,61,11.0014,7,11,12,2011,8,4,0,0,1,10.66,12.88,70,12.998,142
7,11,12,2011,10,4,0,0,1,13.94,15.91,61,19.0012,7,11,12,2011,9,4,0,0,1,12.3,15.15,61,11.0014,170
7,11,12,2011,11,4,0,0,1,15.58,19.695,54,19.0012,7,11,12,2011,10,4,0,0,1,13.94,15.91,61,19.0012,213
7,11,12,2011,12,4,0,0,1,18.04,21.97,44,19.0012,7,11,12,2011,11,4,0,0,1,15.58,19.695,54,19.0012,224
7,11,12,2011,13,4,0,0,1,19.68,23.485,36,19.0012,7,11,12,2011,12,4,0,0,1,18.04,21.97,44,19.0012,225
7,11,12,2011,14,4,0,0,1,20.5,24.24,36,19.9995,7,11,12,2011,13,4,0,0,1,19.68,23.485,36,19.0012,244
7,11,12,2011,15,4,0,0,1,21.32,25,29,19.0012,7,11,12,2011,14,4,0,0,1,20.5,24.24,36,19.9995,221
7,11,12,2011,16,4,0,0,1,21.32,25,32,16.9979,7,11,12,2011,15,4,0,0,1,21.32,25,29,19.0012,224
7,11,12,2011,17,4,0,0,1,20.5,24.24,34,16.9979,7,11,12,2011,16,4,0,0,1,21.32,25,32,16.9979,193
7,11,12,2011,18,4,0,0,1,17.22,21.21,58,12.998,7,11,12,2011,17,4,0,0,1,20.5,24.24,34,16.9979,150
7,11,12,2011,19,4,0,0,1,17.22,21.21,50,16.9979,7,11,12,2011,18,4,0,0,1,17.22,21.21,58,12.998,139
7,11,12,2011,20,4,0,0,1,17.22,21.21,50,19.0012,7,11,12,2011,19,4,0,0,1,17.22,21.21,50,16.9979,101
7,11,12,2011,21,4,0,0,1,17.22,21.21,47,19.0012,7,11,12,2011,20,4,0,0,1,17.22,21.21,50,19.0012,103
7,11,12,2011,22,4,0,0,1,17.22,21.21,47,16.9979,7,11,12,2011,21,4,0,0,1,17.22,21.21,47,19.0012,88
7,11,12,2011,23,4,0,0,1,16.4,20.455,58,11.0014,7,11,12,2011,22,4,0,0,1,17.22,21.21,47,16.9979,78
1,11,13,2011,0,4,0,0,2,16.4,20.455,58,12.998,7,11,12,2011,23,4,0,0,1,16.4,20.455,58,11.0014,61
1,11,13,2011,1,4,0,0,2,14.76,17.425,66,12.998,1,11,13,2011,0,4,0,0,2,16.4,20.455,58,12.998,58
1,11,13,2011,2,4,0,0,1,14.76,18.18,57,7.0015,1,11,13,2011,1,4,0,0,2,14.76,17.425,66,12.998,48
1,11,13,2011,3,4,0,0,2,14.76,17.425,62,8.9981,1,11,13,2011,2,4,0,0,1,14.76,18.18,57,7.0015,20
1,11,13,2011,4,4,0,0,2,14.76,17.425,62,8.9981,1,11,13,2011,3,4,0,0,2,14.76,17.425,62,8.9981,5
1,11,13,2011,5,4,0,0,1,13.94,16.665,61,11.0014,1,11,13,2011,4,4,0,0,2,14.76,17.425,62,8.9981,3
1,11,13,2011,6,4,0,0,1,13.94,16.665,66,8.9981,1,11,13,2011,5,4,0,0,1,13.94,16.665,61,11.0014,18
1,11,13,2011,7,4,0,0,1,13.94,15.91,66,15.0013,1,11,13,2011,6,4,0,0,1,13.94,16.665,66,8.9981,30
1,11,13,2011,8,4,0,0,1,13.94,17.425,66,6.0032,1,11,13,2011,7,4,0,0,1,13.94,15.91,66,15.0013,55
1,11,13,2011,9,4,0,0,1,16.4,20.455,54,19.0012,1,11,13,2011,8,4,0,0,1,13.94,17.425,66,6.0032,97
1,11,13,2011,10,4,0,0,1,18.04,21.97,44,22.0028,1,11,13,2011,9,4,0,0,1,16.4,20.455,54,19.0012,178
1,11,13,2011,11,4,0,0,1,18.86,22.725,40,27.9993,1,11,13,2011,10,4,0,0,1,18.04,21.97,44,22.0028,187
1,11,13,2011,12,4,0,0,2,21.32,25,29,27.9993,1,11,13,2011,11,4,0,0,1,18.86,22.725,40,27.9993,242
1,11,13,2011,13,4,0,0,2,21.32,25,29,27.9993,1,11,13,2011,12,4,0,0,2,21.32,25,29,27.9993,234
1,11,13,2011,14,4,0,0,2,22.14,25.76,28,32.9975,1,11,13,2011,13,4,0,0,2,21.32,25,29,27.9993,263
1,11,13,2011,15,4,0,0,2,20.5,24.24,42,22.0028,1,11,13,2011,14,4,0,0,2,22.14,25.76,28,32.9975,221
1,11,13,2011,16,4,0,0,2,22.14,25.76,28,26.0027,1,11,13,2011,15,4,0,0,2,20.5,24.24,42,22.0028,226
1,11,13,2011,17,4,0,0,1,21.32,25,27,22.0028,1,11,13,2011,16,4,0,0,2,22.14,25.76,28,26.0027,187
1,11,13,2011,18,4,0,0,1,21.32,25,27,22.0028,1,11,13,2011,17,4,0,0,1,21.32,25,27,22.0028,155
1,11,13,2011,19,4,0,0,1,20.5,24.24,29,23.9994,1,11,13,2011,18,4,0,0,1,21.32,25,27,22.0028,121
1,11,13,2011,20,4,0,0,1,20.5,24.24,31,23.9994,1,11,13,2011,19,4,0,0,1,20.5,24.24,29,23.9994,115
1,11,13,2011,21,4,0,0,1,19.68,23.485,36,16.9979,1,11,13,2011,20,4,0,0,1,20.5,24.24,31,23.9994,76
1,11,13,2011,22,4,0,0,1,19.68,23.485,41,26.0027,1,11,13,2011,21,4,0,0,1,19.68,23.485,36,16.9979,64
1,11,13,2011,23,4,0,0,1,18.86,22.725,51,19.9995,1,11,13,2011,22,4,0,0,1,19.68,23.485,41,26.0027,49
2,11,14,2011,0,4,0,1,1,18.86,22.725,59,19.0012,1,11,13,2011,23,4,0,0,1,18.86,22.725,51,19.9995,22
2,11,14,2011,1,4,0,1,1,18.86,22.725,63,19.9995,2,11,14,2011,0,4,0,1,1,18.86,22.725,59,19.0012,6
2,11,14,2011,2,4,0,1,1,18.86,22.725,63,23.9994,2,11,14,2011,1,4,0,1,1,18.86,22.725,63,19.9995,10
2,11,14,2011,3,4,0,1,1,18.04,21.97,67,19.0012,2,11,14,2011,2,4,0,1,1,18.86,22.725,63,23.9994,3
2,11,14,2011,4,4,0,1,1,18.04,21.97,67,15.0013,2,11,14,2011,3,4,0,1,1,18.04,21.97,67,19.0012,5
2,11,14,2011,5,4,0,1,2,18.04,21.97,67,16.9979,2,11,14,2011,4,4,0,1,1,18.04,21.97,67,15.0013,19
2,11,14,2011,6,4,0,1,2,18.04,21.97,72,15.0013,2,11,14,2011,5,4,0,1,2,18.04,21.97,67,16.9979,104
2,11,14,2011,7,4,0,1,1,18.04,21.97,72,16.9979,2,11,14,2011,6,4,0,1,2,18.04,21.97,72,15.0013,311
2,11,14,2011,8,4,0,1,2,18.86,22.725,67,12.998,2,11,14,2011,7,4,0,1,1,18.04,21.97,72,16.9979,425
2,11,14,2011,9,4,0,1,2,19.68,23.485,67,22.0028,2,11,14,2011,8,4,0,1,2,18.86,22.725,67,12.998,204
2,11,14,2011,10,4,0,1,2,20.5,24.24,63,19.0012,2,11,14,2011,9,4,0,1,2,19.68,23.485,67,22.0028,85
2,11,14,2011,11,4,0,1,2,22.14,25.76,60,19.0012,2,11,14,2011,10,4,0,1,2,20.5,24.24,63,19.0012,106
2,11,14,2011,12,4,0,1,1,22.96,26.515,56,19.9995,2,11,14,2011,11,4,0,1,2,22.14,25.76,60,19.0012,166
2,11,14,2011,13,4,0,1,1,24.6,31.06,49,26.0027,2,11,14,2011,12,4,0,1,1,22.96,26.515,56,19.9995,153
2,11,14,2011,14,4,0,1,1,25.42,31.06,46,30.0026,2,11,14,2011,13,4,0,1,1,24.6,31.06,49,26.0027,138
2,11,14,2011,15,4,0,1,1,26.24,31.06,44,22.0028,2,11,14,2011,14,4,0,1,1,25.42,31.06,46,30.0026,142
2,11,14,2011,16,4,0,1,1,25.42,31.06,46,27.9993,2,11,14,2011,15,4,0,1,1,26.24,31.06,44,22.0028,264
2,11,14,2011,17,4,0,1,1,25.42,31.06,46,16.9979,2,11,14,2011,16,4,0,1,1,25.42,31.06,46,27.9993,464
2,11,14,2011,18,4,0,1,1,22.96,26.515,56,19.0012,2,11,14,2011,17,4,0,1,1,25.42,31.06,46,16.9979,460
2,11,14,2011,19,4,0,1,1,24.6,31.06,53,19.9995,2,11,14,2011,18,4,0,1,1,22.96,26.515,56,19.0012,274
2,11,14,2011,20,4,0,1,1,24.6,31.06,53,23.9994,2,11,14,2011,19,4,0,1,1,24.6,31.06,53,19.9995,210
2,11,14,2011,21,4,0,1,1,24.6,31.06,53,23.9994,2,11,14,2011,20,4,0,1,1,24.6,31.06,53,23.9994,176
2,11,14,2011,22,4,0,1,1,23.78,27.275,56,23.9994,2,11,14,2011,21,4,0,1,1,24.6,31.06,53,23.9994,96
2,11,14,2011,23,4,0,1,1,22.96,26.515,64,19.9995,2,11,14,2011,22,4,0,1,1,23.78,27.275,56,23.9994,48
3,11,15,2011,0,4,0,1,1,22.96,26.515,64,23.9994,2,11,14,2011,23,4,0,1,1,22.96,26.515,64,19.9995,15
3,11,15,2011,1,4,0,1,1,22.96,26.515,60,19.9995,3,11,15,2011,0,4,0,1,1,22.96,26.515,64,23.9994,5
3,11,15,2011,2,4,0,1,1,22.96,26.515,64,16.9979,3,11,15,2011,1,4,0,1,1,22.96,26.515,60,19.9995,8
3,11,15,2011,3,4,0,1,2,22.14,25.76,68,22.0028,3,11,15,2011,2,4,0,1,1,22.96,26.515,64,16.9979,4
3,11,15,2011,4,4,0,1,1,22.96,26.515,64,19.9995,3,11,15,2011,3,4,0,1,2,22.14,25.76,68,22.0028,6
3,11,15,2011,5,4,0,1,1,22.14,25.76,68,19.0012,3,11,15,2011,4,4,0,1,1,22.96,26.515,64,19.9995,26
3,11,15,2011,6,4,0,1,2,22.96,26.515,64,6.0032,3,11,15,2011,5,4,0,1,1,22.14,25.76,68,19.0012,104
3,11,15,2011,7,4,0,1,2,22.14,25.76,68,11.0014,3,11,15,2011,6,4,0,1,2,22.96,26.515,64,6.0032,298
3,11,15,2011,8,4,0,1,2,22.14,25.76,68,7.0015,3,11,15,2011,7,4,0,1,2,22.14,25.76,68,11.0014,453
3,11,15,2011,9,4,0,1,2,22.96,26.515,64,6.0032,3,11,15,2011,8,4,0,1,2,22.14,25.76,68,7.0015,174
3,11,15,2011,10,4,0,1,2,22.96,26.515,64,19.0012,3,11,15,2011,9,4,0,1,2,22.96,26.515,64,6.0032,115
3,11,15,2011,11,4,0,1,2,22.96,26.515,64,12.998,3,11,15,2011,10,4,0,1,2,22.96,26.515,64,19.0012,116
3,11,15,2011,12,4,0,1,2,22.14,25.76,68,0,3,11,15,2011,11,4,0,1,2,22.96,26.515,64,12.998,148
3,11,15,2011,13,4,0,1,3,22.14,25.76,60,15.0013,3,11,15,2011,12,4,0,1,2,22.14,25.76,68,0,132
3,11,15,2011,14,4,0,1,2,22.14,25.76,60,19.0012,3,11,15,2011,13,4,0,1,3,22.14,25.76,60,15.0013,120
3,11,15,2011,15,4,0,1,2,22.14,25.76,60,8.9981,3,11,15,2011,14,4,0,1,2,22.14,25.76,60,19.0012,155
3,11,15,2011,16,4,0,1,2,21.32,25,68,8.9981,3,11,15,2011,15,4,0,1,2,22.14,25.76,60,8.9981,240
3,11,15,2011,17,4,0,1,2,20.5,24.24,72,12.998,3,11,15,2011,16,4,0,1,2,21.32,25,68,8.9981,422
3,11,15,2011,18,4,0,1,2,20.5,24.24,72,19.0012,3,11,15,2011,17,4,0,1,2,20.5,24.24,72,12.998,414
3,11,15,2011,19,4,0,1,2,20.5,24.24,72,23.9994,3,11,15,2011,18,4,0,1,2,20.5,24.24,72,19.0012,259
3,11,15,2011,20,4,0,1,2,19.68,23.485,82,8.9981,3,11,15,2011,19,4,0,1,2,20.5,24.24,72,23.9994,212
3,11,15,2011,21,4,0,1,2,20.5,24.24,77,6.0032,3,11,15,2011,20,4,0,1,2,19.68,23.485,82,8.9981,145
3,11,15,2011,22,4,0,1,2,18.86,22.725,88,7.0015,3,11,15,2011,21,4,0,1,2,20.5,24.24,77,6.0032,109
3,11,15,2011,23,4,0,1,2,18.86,22.725,94,7.0015,3,11,15,2011,22,4,0,1,2,18.86,22.725,88,7.0015,66
4,11,16,2011,0,4,0,1,2,18.86,22.725,94,0,3,11,15,2011,23,4,0,1,2,18.86,22.725,94,7.0015,26
4,11,16,2011,1,4,0,1,3,18.86,22.725,94,6.0032,4,11,16,2011,0,4,0,1,2,18.86,22.725,94,0,5
4,11,16,2011,2,4,0,1,2,18.86,22.725,94,7.0015,4,11,16,2011,1,4,0,1,3,18.86,22.725,94,6.0032,6
4,11,16,2011,3,4,0,1,2,18.86,22.725,94,7.0015,4,11,16,2011,2,4,0,1,2,18.86,22.725,94,7.0015,3
4,11,16,2011,4,4,0,1,2,18.04,21.97,100,15.0013,4,11,16,2011,3,4,0,1,2,18.86,22.725,94,7.0015,3
4,11,16,2011,5,4,0,1,3,18.86,22.725,94,7.0015,4,11,16,2011,4,4,0,1,2,18.04,21.97,100,15.0013,13
4,11,16,2011,6,4,0,1,2,18.86,22.725,94,6.0032,4,11,16,2011,5,4,0,1,3,18.86,22.725,94,7.0015,52
4,11,16,2011,7,4,0,1,3,18.86,22.725,94,0,4,11,16,2011,6,4,0,1,2,18.86,22.725,94,6.0032,130
4,11,16,2011,8,4,0,1,3,18.86,22.725,94,0,4,11,16,2011,7,4,0,1,3,18.86,22.725,94,0,223
4,11,16,2011,9,4,0,1,3,18.86,22.725,94,0,4,11,16,2011,8,4,0,1,3,18.86,22.725,94,0,77
4,11,16,2011,10,4,0,1,3,18.86,22.725,94,0,4,11,16,2011,9,4,0,1,3,18.86,22.725,94,0,32
4,11,16,2011,11,4,0,1,3,18.86,22.725,94,6.0032,4,11,16,2011,10,4,0,1,3,18.86,22.725,94,0,53
4,11,16,2011,12,4,0,1,3,18.86,22.725,100,0,4,11,16,2011,11,4,0,1,3,18.86,22.725,94,6.0032,49
4,11,16,2011,13,4,0,1,3,18.86,22.725,94,8.9981,4,11,16,2011,12,4,0,1,3,18.86,22.725,100,0,52
4,11,16,2011,14,4,0,1,2,18.86,22.725,100,8.9981,4,11,16,2011,13,4,0,1,3,18.86,22.725,94,8.9981,49
4,11,16,2011,15,4,0,1,3,19.68,23.485,94,7.0015,4,11,16,2011,14,4,0,1,2,18.86,22.725,100,8.9981,50
4,11,16,2011,16,4,0,1,3,19.68,23.485,94,7.0015,4,11,16,2011,15,4,0,1,3,19.68,23.485,94,7.0015,110
4,11,16,2011,17,4,0,1,2,19.68,23.485,88,12.998,4,11,16,2011,16,4,0,1,3,19.68,23.485,94,7.0015,216
4,11,16,2011,18,4,0,1,3,18.86,22.725,88,26.0027,4,11,16,2011,17,4,0,1,2,19.68,23.485,88,12.998,176
4,11,16,2011,19,4,0,1,3,18.86,22.725,88,26.0027,4,11,16,2011,18,4,0,1,3,18.86,22.725,88,26.0027,108
4,11,16,2011,20,4,0,1,3,18.04,21.97,88,26.0027,4,11,16,2011,19,4,0,1,3,18.86,22.725,88,26.0027,94
4,11,16,2011,21,4,0,1,3,18.04,21.97,88,19.0012,4,11,16,2011,20,4,0,1,3,18.04,21.97,88,26.0027,72
4,11,16,2011,22,4,0,1,3,17.22,21.21,88,15.0013,4,11,16,2011,21,4,0,1,3,18.04,21.97,88,19.0012,45
4,11,16,2011,23,4,0,1,3,17.22,21.21,88,8.9981,4,11,16,2011,22,4,0,1,3,17.22,21.21,88,15.0013,28
5,11,17,2011,0,4,0,1,2,17.22,21.21,88,16.9979,4,11,16,2011,23,4,0,1,3,17.22,21.21,88,8.9981,22
5,11,17,2011,1,4,0,1,2,17.22,21.21,82,11.0014,5,11,17,2011,0,4,0,1,2,17.22,21.21,88,16.9979,5
5,11,17,2011,2,4,0,1,2,17.22,21.21,82,15.0013,5,11,17,2011,1,4,0,1,2,17.22,21.21,82,11.0014,5
5,11,17,2011,3,4,0,1,2,17.22,21.21,77,22.0028,5,11,17,2011,2,4,0,1,2,17.22,21.21,82,15.0013,3
5,11,17,2011,4,4,0,1,2,16.4,20.455,62,27.9993,5,11,17,2011,3,4,0,1,2,17.22,21.21,77,22.0028,3
5,11,17,2011,5,4,0,1,3,13.94,15.15,71,22.0028,5,11,17,2011,4,4,0,1,2,16.4,20.455,62,27.9993,21
5,11,17,2011,6,4,0,1,3,14.76,17.425,57,15.0013,5,11,17,2011,5,4,0,1,3,13.94,15.15,71,22.0028,72
5,11,17,2011,7,4,0,1,3,13.94,15.91,61,19.0012,5,11,17,2011,6,4,0,1,3,14.76,17.425,57,15.0013,164
5,11,17,2011,8,4,0,1,3,13.94,15.15,61,19.9995,5,11,17,2011,7,4,0,1,3,13.94,15.91,61,19.0012,343
5,11,17,2011,9,4,0,1,2,13.94,15.15,61,22.0028,5,11,17,2011,8,4,0,1,3,13.94,15.15,61,19.9995,184
5,11,17,2011,10,4,0,1,2,13.94,15.15,61,22.0028,5,11,17,2011,9,4,0,1,2,13.94,15.15,61,22.0028,74
5,11,17,2011,11,4,0,1,3,13.12,15.15,66,22.0028,5,11,17,2011,10,4,0,1,2,13.94,15.15,61,22.0028,93
5,11,17,2011,12,4,0,1,2,13.94,15.15,53,19.9995,5,11,17,2011,11,4,0,1,3,13.12,15.15,66,22.0028,115
5,11,17,2011,13,4,0,1,2,13.94,15.15,49,30.0026,5,11,17,2011,12,4,0,1,2,13.94,15.15,53,19.9995,109
5,11,17,2011,14,4,0,1,2,13.94,15.15,49,26.0027,5,11,17,2011,13,4,0,1,2,13.94,15.15,49,30.0026,105
5,11,17,2011,15,4,0,1,2,13.94,15.15,49,30.0026,5,11,17,2011,14,4,0,1,2,13.94,15.15,49,26.0027,106
5,11,17,2011,16,4,0,1,1,13.12,14.395,39,27.9993,5,11,17,2011,15,4,0,1,2,13.94,15.15,49,30.0026,187
5,11,17,2011,17,4,0,1,1,13.12,14.395,42,26.0027,5,11,17,2011,16,4,0,1,1,13.12,14.395,39,27.9993,379
5,11,17,2011,18,4,0,1,1,13.12,15.91,39,12.998,5,11,17,2011,17,4,0,1,1,13.12,14.395,42,26.0027,298
5,11,17,2011,19,4,0,1,1,12.3,14.395,45,15.0013,5,11,17,2011,18,4,0,1,1,13.12,15.91,39,12.998,210
5,11,17,2011,20,4,0,1,1,12.3,14.395,42,19.0012,5,11,17,2011,19,4,0,1,1,12.3,14.395,45,15.0013,162
5,11,17,2011,21,4,0,1,1,12.3,14.395,42,16.9979,5,11,17,2011,20,4,0,1,1,12.3,14.395,42,19.0012,113
5,11,17,2011,22,4,0,1,1,10.66,12.12,52,16.9979,5,11,17,2011,21,4,0,1,1,12.3,14.395,42,16.9979,83
5,11,17,2011,23,4,0,1,1,10.66,12.88,52,15.0013,5,11,17,2011,22,4,0,1,1,10.66,12.12,52,16.9979,58
6,11,18,2011,0,4,0,1,1,10.66,12.88,48,11.0014,5,11,17,2011,23,4,0,1,1,10.66,12.88,52,15.0013,28
6,11,18,2011,1,4,0,1,1,10.66,11.365,44,22.0028,6,11,18,2011,0,4,0,1,1,10.66,12.88,48,11.0014,10
6,11,18,2011,2,4,0,1,1,9.84,11.365,44,15.0013,6,11,18,2011,1,4,0,1,1,10.66,11.365,44,22.0028,8
6,11,18,2011,3,4,0,1,1,9.84,10.605,41,19.0012,6,11,18,2011,2,4,0,1,1,9.84,11.365,44,15.0013,2
6,11,18,2011,4,4,0,1,1,9.02,11.365,44,11.0014,6,11,18,2011,3,4,0,1,1,9.84,10.605,41,19.0012,5
6,11,18,2011,5,4,0,1,1,9.02,11.365,44,8.9981,6,11,18,2011,4,4,0,1,1,9.02,11.365,44,11.0014,22
6,11,18,2011,6,4,0,1,1,9.02,12.88,44,6.0032,6,11,18,2011,5,4,0,1,1,9.02,11.365,44,8.9981,70
6,11,18,2011,7,4,0,1,1,9.02,11.365,44,11.0014,6,11,18,2011,6,4,0,1,1,9.02,12.88,44,6.0032,211
6,11,18,2011,8,4,0,1,1,9.02,11.365,44,12.998,6,11,18,2011,7,4,0,1,1,9.02,11.365,44,11.0014,369
6,11,18,2011,9,4,0,1,1,10.66,12.88,41,12.998,6,11,18,2011,8,4,0,1,1,9.02,11.365,44,12.998,207
6,11,18,2011,10,4,0,1,1,10.66,12.12,41,19.0012,6,11,18,2011,9,4,0,1,1,10.66,12.88,41,12.998,105
6,11,18,2011,11,4,0,1,1,12.3,15.15,36,8.9981,6,11,18,2011,10,4,0,1,1,10.66,12.12,41,19.0012,122
6,11,18,2011,12,4,0,1,1,13.12,16.665,33,0,6,11,18,2011,11,4,0,1,1,12.3,15.15,36,8.9981,143
6,11,18,2011,13,4,0,1,1,13.94,15.91,31,15.0013,6,11,18,2011,12,4,0,1,1,13.12,16.665,33,0,146
6,11,18,2011,14,4,0,1,1,13.94,16.665,31,8.9981,6,11,18,2011,13,4,0,1,1,13.94,15.91,31,15.0013,123
6,11,18,2011,15,4,0,1,1,13.94,16.665,29,8.9981,6,11,18,2011,14,4,0,1,1,13.94,16.665,31,8.9981,151
6,11,18,2011,16,4,0,1,1,13.94,16.665,29,8.9981,6,11,18,2011,15,4,0,1,1,13.94,16.665,29,8.9981,190
6,11,18,2011,17,4,0,1,1,13.12,16.665,31,8.9981,6,11,18,2011,16,4,0,1,1,13.94,16.665,29,8.9981,361
6,11,18,2011,18,4,0,1,1,12.3,15.15,36,11.0014,6,11,18,2011,17,4,0,1,1,13.12,16.665,31,8.9981,312
6,11,18,2011,19,4,0,1,1,11.48,13.635,41,11.0014,6,11,18,2011,18,4,0,1,1,12.3,15.15,36,11.0014,183
6,11,18,2011,20,4,0,1,1,11.48,13.635,48,12.998,6,11,18,2011,19,4,0,1,1,11.48,13.635,41,11.0014,129
6,11,18,2011,21,4,0,1,1,11.48,13.635,48,11.0014,6,11,18,2011,20,4,0,1,1,11.48,13.635,48,12.998,108
6,11,18,2011,22,4,0,1,1,10.66,13.635,52,7.0015,6,11,18,2011,21,4,0,1,1,11.48,13.635,48,11.0014,88
6,11,18,2011,23,4,0,1,1,10.66,13.635,60,8.9981,6,11,18,2011,22,4,0,1,1,10.66,13.635,52,7.0015,54
7,11,19,2011,0,4,0,0,1,10.66,12.88,56,12.998,6,11,18,2011,23,4,0,1,1,10.66,13.635,60,8.9981,49
7,11,19,2011,1,4,0,0,1,10.66,11.365,52,19.9995,7,11,19,2011,0,4,0,0,1,10.66,12.88,56,12.998,34
7,11,19,2011,2,4,0,0,1,9.84,12.12,56,11.0014,7,11,19,2011,1,4,0,0,1,10.66,11.365,52,19.9995,34
7,11,19,2011,3,4,0,0,1,10.66,12.12,48,16.9979,7,11,19,2011,2,4,0,0,1,9.84,12.12,56,11.0014,11
7,11,19,2011,4,4,0,0,1,10.66,11.365,48,22.0028,7,11,19,2011,3,4,0,0,1,10.66,12.12,48,16.9979,4
7,11,19,2011,5,4,0,0,1,9.84,11.365,56,16.9979,7,11,19,2011,4,4,0,0,1,10.66,11.365,48,22.0028,2
7,11,19,2011,6,4,0,0,1,9.84,10.605,60,22.0028,7,11,19,2011,5,4,0,0,1,9.84,11.365,56,16.9979,10
7,11,19,2011,7,4,0,0,1,9.84,11.365,60,16.9979,7,11,19,2011,6,4,0,0,1,9.84,10.605,60,22.0028,38
7,11,19,2011,8,4,0,0,1,10.66,12.12,56,16.9979,7,11,19,2011,7,4,0,0,1,9.84,11.365,60,16.9979,80
7,11,19,2011,9,4,0,0,1,11.48,12.88,52,19.9995,7,11,19,2011,8,4,0,0,1,10.66,12.12,56,16.9979,130
7,11,19,2011,10,4,0,0,1,13.12,15.15,45,16.9979,7,11,19,2011,9,4,0,0,1,11.48,12.88,52,19.9995,165
7,11,19,2011,11,4,0,0,1,14.76,18.94,40,0,7,11,19,2011,10,4,0,0,1,13.12,15.15,45,16.9979,183
7,11,19,2011,12,4,0,0,1,16.4,20.455,35,19.0012,7,11,19,2011,11,4,0,0,1,14.76,18.94,40,0,218
7,11,19,2011,13,4,0,0,1,17.22,21.21,30,19.0012,7,11,19,2011,12,4,0,0,1,16.4,20.455,35,19.0012,245
7,11,19,2011,14,4,0,0,1,17.22,21.21,32,19.9995,7,11,19,2011,13,4,0,0,1,17.22,21.21,30,19.0012,228
7,11,19,2011,15,4,0,0,1,17.22,21.21,41,12.998,7,11,19,2011,14,4,0,0,1,17.22,21.21,32,19.9995,262
7,11,19,2011,16,4,0,0,1,17.22,21.21,38,19.9995,7,11,19,2011,15,4,0,0,1,17.22,21.21,41,12.998,188
7,11,19,2011,17,4,0,0,1,16.4,20.455,40,12.998,7,11,19,2011,16,4,0,0,1,17.22,21.21,38,19.9995,171
7,11,19,2011,18,4,0,0,1,15.58,19.695,46,8.9981,7,11,19,2011,17,4,0,0,1,16.4,20.455,40,12.998,172
7,11,19,2011,19,4,0,0,2,13.94,16.665,71,8.9981,7,11,19,2011,18,4,0,0,1,15.58,19.695,46,8.9981,149
7,11,19,2011,20,4,0,0,2,14.76,18.18,57,7.0015,7,11,19,2011,19,4,0,0,2,13.94,16.665,71,8.9981,115
7,11,19,2011,21,4,0,0,2,14.76,17.425,62,12.998,7,11,19,2011,20,4,0,0,2,14.76,18.18,57,7.0015,79
7,11,19,2011,22,4,0,0,2,15.58,19.695,62,11.0014,7,11,19,2011,21,4,0,0,2,14.76,17.425,62,12.998,80
7,11,19,2011,23,4,0,0,1,15.58,19.695,62,15.0013,7,11,19,2011,22,4,0,0,2,15.58,19.695,62,11.0014,73
5,12,1,2011,0,4,0,1,1,11.48,12.88,52,22.0028,?,?,?,?,?,?,?,?,?,?,?,?,?,19
5,12,1,2011,1,4,0,1,1,10.66,12.12,60,19.0012,5,12,1,2011,0,4,0,1,1,11.48,12.88,52,22.0028,9
5,12,1,2011,2,4,0,1,1,10.66,11.365,56,19.9995,5,12,1,2011,1,4,0,1,1,10.66,12.12,60,19.0012,8
5,12,1,2011,3,4,0,1,1,10.66,12.12,56,16.9979,5,12,1,2011,2,4,0,1,1,10.66,11.365,56,19.9995,6
5,12,1,2011,4,4,0,1,1,10.66,12.12,56,19.0012,5,12,1,2011,3,4,0,1,1,10.66,12.12,56,16.9979,1
5,12,1,2011,5,4,0,1,1,10.66,12.12,56,16.9979,5,12,1,2011,4,4,0,1,1,10.66,12.12,56,19.0012,23
5,12,1,2011,6,4,0,1,1,9.84,10.605,65,19.0012,5,12,1,2011,5,4,0,1,1,10.66,12.12,56,16.9979,92
5,12,1,2011,7,4,0,1,1,9.84,10.605,65,23.9994,5,12,1,2011,6,4,0,1,1,9.84,10.605,65,19.0012,265
5,12,1,2011,8,4,0,1,1,10.66,11.365,60,22.0028,5,12,1,2011,7,4,0,1,1,9.84,10.605,65,23.9994,462
5,12,1,2011,9,4,0,1,1,12.3,13.635,52,22.0028,5,12,1,2011,8,4,0,1,1,10.66,11.365,60,22.0028,215
5,12,1,2011,10,4,0,1,1,13.12,15.15,53,19.9995,5,12,1,2011,9,4,0,1,1,12.3,13.635,52,22.0028,86
5,12,1,2011,11,4,0,1,1,13.94,15.91,49,16.9979,5,12,1,2011,10,4,0,1,1,13.12,15.15,53,19.9995,95
5,12,1,2011,12,4,0,1,1,14.76,17.425,46,15.0013,5,12,1,2011,11,4,0,1,1,13.94,15.91,49,16.9979,139
