@relation train

@attribute weekday integer
@attribute month integer
@attribute day integer
@attribute year integer
@attribute hour integer
@attribute season {1, 2, 3, 4}
@attribute holiday {0, 1}
@attribute workingday {0, 1}
@attribute weather {1, 2, 3, 4}
@attribute temp real
@attribute atemp real
@attribute humidity real
@attribute windspeed real
@attribute prev_weekday integer
@attribute prev_month integer
@attribute prev_day integer
@attribute prev_year integer
@attribute prev_hour integer
@attribute prev_season {1, 2, 3, 4}
@attribute prev_holiday {0, 1}
@attribute prev_workingday {0, 1}
@attribute prev_weather {1, 2, 3, 4}
@attribute prev_temp real
@attribute prev_atemp real
@attribute prev_humidity real
@attribute prev_windspeed real
@attribute count numeric

@data
2,9,19,2011,8,3,0,1,2,21.32,25,77,8.9981,2,9,19,2011,7,3,0,1,2,20.5,24.24,82,15.0013,420
2,9,19,2011,9,3,0,1,2,22.14,25.76,68,11.0014,2,9,19,2011,8,3,0,1,2,21.32,25,77,8.9981,215
2,9,19,2011,10,3,0,1,2,22.96,26.515,64,8.9981,2,9,19,2011,9,3,0,1,2,22.14,25.76,68,11.0014,105
2,9,19,2011,11,3,0,1,2,23.78,27.275,64,11.0014,2,9,19,2011,10,3,0,1,2,22.96,26.515,64,8.9981,139
2,9,19,2011,12,3,0,1,2,23.78,27.275,60,6.0032,2,9,19,2011,11,3,0,1,2,23.78,27.275,64,11.0014,189
2,9,19,2011,13,3,0,1,2,24.6,30.305,60,0,2,9,19,2011,12,3,0,1,2,23.78,27.275,60,6.0032,177
2,9,19,2011,14,3,0,1,2,24.6,30.305,60,12.998,2,9,19,2011,13,3,0,1,2,24.6,30.305,60,0,188
2,9,19,2011,15,3,0,1,2,24.6,30.305,60,15.0013,2,9,19,2011,14,3,0,1,2,24.6,30.305,60,12.998,187
2,9,19,2011,16,3,0,1,2,24.6,30.305,60,11.0014,2,9,19,2011,15,3,0,1,2,24.6,30.305,60,15.0013,263
2,9,19,2011,17,3,0,1,2,23.78,27.275,64,8.9981,2,9,19,2011,16,3,0,1,2,24.6,30.305,60,11.0014,568
2,9,19,2011,18,3,0,1,2,22.96,26.515,68,8.9981,2,9,19,2011,17,3,0,1,2,23.78,27.275,64,8.9981,540
2,9,19,2011,19,3,0,1,2,22.96,26.515,68,7.0015,2,9,19,2011,18,3,0,1,2,22.96,26.515,68,8.9981,374
2,9,19,2011,20,3,0,1,2,22.96,26.515,68,8.9981,2,9,19,2011,19,3,0,1,2,22.96,26.515,68,7.0015,231
2,9,19,2011,21,3,0,1,2,22.96,26.515,68,11.0014,2,9,19,2011,20,3,0,1,2,22.96,26.515,68,8.9981,200
2,9,19,2011,22,3,0,1,2,22.96,26.515,68,11.0014,2,9,19,2011,21,3,0,1,2,22.96,26.515,68,11.0014,129
2,9,19,2011,23,3,0,1,2,22.96,26.515,73,12.998,2,9,19,2011,22,3,0,1,2,22.96,26.515,68,11.0014,68
7,10,1,2011,0,4,0,0,1,20.5,24.24,63,26.0027,?,?,?,?,?,?,?,?,?,?,?,?,?,130
7,10,1,2011,1,4,0,0,1,19.68,23.485,67,22.0028,7,10,1,2011,0,4,0,0,1,20.5,24.24,63,26.0027,58
7,10,1,2011,2,4,0,0,1,18.86,22.725,63,27.9993,7,10,1,2011,1,4,0,0,1,19.68,23.485,67,22.0028,67
7,10,1,2011,3,4,0,0,1,18.86,22.725,59,27.9993,7,10,1,2011,2,4,0,0,1,18.86,22.725,63,27.9993,25
7,10,1,2011,4,4,0,0,1,18.04,21.97,58,27.9993,7,10,1,2011,3,4,0,0,1,18.86,22.725,59,27.9993,8
7,10,1,2011,5,4,0,0,2,18.04,21.97,62,19.9995,7,10,1,2011,4,4,0,0,1,18.04,21.97,58,27.9993,5
7,10,1,2011,6,4,0,0,1,17.22,21.21,67,22.0028,7,10,1,2011,5,4,0,0,2,18.04,21.97,62,19.9995,19
7,10,1,2011,7,4,0,0,3,17.22,21.21,67,16.9979,7,10,1,2011,6,4,0,0,1,17.22,21.21,67,22.0028,36
7,10,1,2011,8,4,0,0,2,16.4,20.455,76,22.0028,7,10,1,2011,7,4,0,0,3,17.22,21.21,67,16.9979,67
7,10,1,2011,9,4,0,0,3,16.4,20.455,82,23.9994,7,10,1,2011,8,4,0,0,2,16.4,20.455,76,22.0028,129
7,10,1,2011,10,4,0,0,3,16.4,20.455,76,23.9994,7,10,1,2011,9,4,0,0,3,16.4,20.455,82,23.9994,121
7,10,1,2011,11,4,0,0,3,15.58,19.695,82,22.0028,7,10,1,2011,10,4,0,0,3,16.4,20.455,76,23.9994,132
7,10,1,2011,12,4,0,0,2,16.4,20.455,82,16.9979,7,10,1,2011,11,4,0,0,3,15.58,19.695,82,22.0028,158
7,10,1,2011,13,4,0,0,2,16.4,20.455,82,22.0028,7,10,1,2011,12,4,0,0,2,16.4,20.455,82,16.9979,125
7,10,1,2011,14,4,0,0,2,17.22,21.21,71,23.9994,7,10,1,2011,13,4,0,0,2,16.4,20.455,82,22.0028,180
7,10,1,2011,15,4,0,0,2,17.22,21.21,71,19.0012,7,10,1,2011,14,4,0,0,2,17.22,21.21,71,23.9994,195
7,10,1,2011,16,4,0,0,2,16.4,20.455,76,19.9995,7,10,1,2011,15,4,0,0,2,17.22,21.21,71,19.0012,223
7,10,1,2011,17,4,0,0,3,16.4,20.455,76,12.998,7,10,1,2011,16,4,0,0,2,16.4,20.455,76,19.9995,228
7,10,1,2011,18,4,0,0,3,15.58,19.695,87,15.0013,7,10,1,2011,17,4,0,0,3,16.4,20.455,76,12.998,140
7,10,1,2011,19,4,0,0,2,15.58,19.695,82,12.998,7,10,1,2011,18,4,0,0,3,15.58,19.695,87,15.0013,126
7,10,1,2011,20,4,0,0,3,14.76,18.18,87,7.0015,7,10,1,2011,19,4,0,0,2,15.58,19.695,82,12.998,66
7,10,1,2011,21,4,0,0,3,14.76,18.18,87,7.0015,7,10,1,2011,20,4,0,0,3,14.76,18.18,87,7.0015,56
7,10,1,2011,22,4,0,0,2,14.76,17.425,93,15.0013,7,10,1,2011,21,4,0,0,3,14.76,18.18,87,7.0015,70
7,10,1,2011,23,4,0,0,3,14.76,17.425,93,15.0013,7,10,1,2011,22,4,0,0,2,14.76,17.425,93,15.0013,65
1,10,2,2011,0,4,0,0,3,14.76,16.665,93,19.9995,7,10,1,2011,23,4,0,0,3,14.76,17.425,93,15.0013,47
1,10,2,2011,1,4,0,0,3,13.94,15.91,87,16.9979,1,10,2,2011,0,4,0,0,3,14.76,16.665,93,19.9995,24
1,10,2,2011,2,4,0,0,3,13.94,15.15,87,19.9995,1,10,2,2011,1,4,0,0,3,13.94,15.91,87,16.9979,30
1,10,2,2011,3,4,0,0,3,13.94,15.91,87,19.0012,1,10,2,2011,2,4,0,0,3,13.94,15.15,87,19.9995,9
1,10,2,2011,4,4,0,0,2,13.94,15.91,87,16.9979,1,10,2,2011,3,4,0,0,3,13.94,15.91,87,19.0012,7
1,10,2,2011,5,4,0,0,1,13.12,15.15,87,19.0012,1,10,2,2011,4,4,0,0,2,13.94,15.91,87,16.9979,7
1,10,2,2011,6,4,0,0,1,13.12,15.91,81,11.0014,1,10,2,2011,5,4,0,0,1,13.12,15.15,87,19.0012,15
1,10,2,2011,7,4,0,0,1,13.94,16.665,76,12.998,1,10,2,2011,6,4,0,0,1,13.12,15.91,81,11.0014,29
1,10,2,2011,8,4,0,0,2,13.94,16.665,76,12.998,1,10,2,2011,7,4,0,0,1,13.94,16.665,76,12.998,64
1,10,2,2011,9,4,0,0,1,14.76,16.665,76,23.9994,1,10,2,2011,8,4,0,0,2,13.94,16.665,76,12.998,115
1,10,2,2011,10,4,0,0,2,14.76,16.665,71,19.0012,1,10,2,2011,9,4,0,0,1,14.76,16.665,76,23.9994,248
1,10,2,2011,11,4,0,0,2,15.58,19.695,66,16.9979,1,10,2,2011,10,4,0,0,2,14.76,16.665,71,19.0012,292
1,10,2,2011,12,4,0,0,2,16.4,20.455,62,12.998,1,10,2,2011,11,4,0,0,2,15.58,19.695,66,16.9979,321
1,10,2,2011,13,4,0,0,3,16.4,20.455,62,15.0013,1,10,2,2011,12,4,0,0,2,16.4,20.455,62,12.998,308
1,10,2,2011,14,4,0,0,3,14.76,17.425,81,11.0014,1,10,2,2011,13,4,0,0,3,16.4,20.455,62,15.0013,256
1,10,2,2011,15,4,0,0,3,14.76,16.665,81,16.9979,1,10,2,2011,14,4,0,0,3,14.76,17.425,81,11.0014,173
1,10,2,2011,16,4,0,0,3,14.76,17.425,87,12.998,1,10,2,2011,15,4,0,0,3,14.76,16.665,81,16.9979,206
1,10,2,2011,17,4,0,0,3,14.76,17.425,87,11.0014,1,10,2,2011,16,4,0,0,3,14.76,17.425,87,12.998,167
1,10,2,2011,18,4,0,0,2,14.76,17.425,81,12.998,1,10,2,2011,17,4,0,0,3,14.76,17.425,87,11.0014,174
1,10,2,2011,19,4,0,0,2,15.58,19.695,76,11.0014,1,10,2,2011,18,4,0,0,2,14.76,17.425,81,12.998,162
1,10,2,2011,20,4,0,0,2,14.76,16.665,76,16.9979,1,10,2,2011,19,4,0,0,2,15.58,19.695,76,11.0014,87
1,10,2,2011,21,4,0,0,1,14.76,17.425,71,15.0013,1,10,2,2011,20,4,0,0,2,14.76,16.665,76,16.9979,88
1,10,2,2011,22,4,0,0,3,14.76,18.18,81,6.0032,1,10,2,2011,21,4,0,0,1,14.76,17.425,71,15.0013,64
1,10,2,2011,23,4,0,0,1,14.76,18.18,81,6.0032,1,10,2,2011,22,4,0,0,3,14.76,18.18,81,6.0032,25
2,10,3,2011,0,4,0,1,1,13.94,17.425,87,7.0015,1,10,2,2011,23,4,0,0,1,14.76,18.18,81,6.0032,16
2,10,3,2011,1,4,0,1,1,14.76,18.18,81,6.0032,2,10,3,2011,0,4,0,1,1,13.94,17.425,87,7.0015,6
2,10,3,2011,2,4,0,1,1,14.76,18.18,76,7.0015,2,10,3,2011,1,4,0,1,1,14.76,18.18,81,6.0032,4
2,10,3,2011,3,4,0,1,1,14.76,18.94,81,0,2,10,3,2011,2,4,0,1,1,14.76,18.18,76,7.0015,7
2,10,3,2011,4,4,0,1,1,13.94,17.425,87,7.0015,2,10,3,2011,3,4,0,1,1,14.76,18.94,81,0,8
2,10,3,2011,5,4,0,1,2,14.76,18.18,76,7.0015,2,10,3,2011,4,4,0,1,1,13.94,17.425,87,7.0015,21
2,10,3,2011,6,4,0,1,2,14.76,18.94,71,0,2,10,3,2011,5,4,0,1,2,14.76,18.18,76,7.0015,94
2,10,3,2011,7,4,0,1,2,14.76,17.425,71,8.9981,2,10,3,2011,6,4,0,1,2,14.76,18.94,71,0,249
2,10,3,2011,8,4,0,1,2,14.76,18.18,71,7.0015,2,10,3,2011,7,4,0,1,2,14.76,17.425,71,8.9981,372
2,10,3,2011,9,4,0,1,2,16.4,20.455,66,6.0032,2,10,3,2011,8,4,0,1,2,14.76,18.18,71,7.0015,153
2,10,3,2011,10,4,0,1,2,16.4,20.455,66,7.0015,2,10,3,2011,9,4,0,1,2,16.4,20.455,66,6.0032,101
2,10,3,2011,11,4,0,1,2,16.4,20.455,71,15.0013,2,10,3,2011,10,4,0,1,2,16.4,20.455,66,7.0015,126
2,10,3,2011,12,4,0,1,2,16.4,20.455,71,8.9981,2,10,3,2011,11,4,0,1,2,16.4,20.455,71,15.0013,147
2,10,3,2011,13,4,0,1,3,17.22,21.21,67,11.0014,2,10,3,2011,12,4,0,1,2,16.4,20.455,71,8.9981,118
2,10,3,2011,14,4,0,1,3,16.4,20.455,76,0,2,10,3,2011,13,4,0,1,3,17.22,21.21,67,11.0014,120
2,10,3,2011,15,4,0,1,3,16.4,20.455,76,0,2,10,3,2011,14,4,0,1,3,16.4,20.455,76,0,101
2,10,3,2011,16,4,0,1,2,16.4,20.455,76,7.0015,2,10,3,2011,15,4,0,1,3,16.4,20.455,76,0,218
2,10,3,2011,17,4,0,1,2,16.4,20.455,76,11.0014,2,10,3,2011,16,4,0,1,2,16.4,20.455,76,7.0015,495
2,10,3,2011,18,4,0,1,2,16.4,20.455,76,11.0014,2,10,3,2011,17,4,0,1,2,16.4,20.455,76,11.0014,412
2,10,3,2011,19,4,0,1,1,16.4,20.455,76,0,2,10,3,2011,18,4,0,1,2,16.4,20.455,76,11.0014,315
2,10,3,2011,20,4,0,1,3,16.4,20.455,82,0,2,10,3,2011,19,4,0,1,1,16.4,20.455,76,0,204
2,10,3,2011,21,4,0,1,2,16.4,20.455,82,0,2,10,3,2011,20,4,0,1,3,16.4,20.455,82,0,138
2,10,3,2011,22,4,0,1,2,16.4,20.455,82,0,2,10,3,2011,21,4,0,1,2,16.4,20.455,82,0,91
2,10,3,2011,23,4,0,1,2,16.4,20.455,82,7.0015,2,10,3,2011,22,4,0,1,2,16.4,20.455,82,0,54
3,10,4,2011,0,4,0,1,2,16.4,20.455,87,6.0032,2,10,3,2011,23,4,0,1,2,16.4,20.455,82,7.0015,27
3,10,4,2011,1,4,0,1,2,16.4,20.455,87,7.0015,3,10,4,2011,0,4,0,1,2,16.4,20.455,87,6.0032,9
3,10,4,2011,2,4,0,1,2,16.4,20.455,87,0,3,10,4,2011,1,4,0,1,2,16.4,20.455,87,7.0015,3
3,10,4,2011,3,4,0,1,1,16.4,20.455,82,7.0015,3,10,4,2011,2,4,0,1,2,16.4,20.455,87,0,6
3,10,4,2011,4,4,0,1,1,16.4,20.455,82,6.0032,3,10,4,2011,3,4,0,1,1,16.4,20.455,82,7.0015,7
3,10,4,2011,5,4,0,1,1,16.4,20.455,82,8.9981,3,10,4,2011,4,4,0,1,1,16.4,20.455,82,6.0032,27
3,10,4,2011,6,4,0,1,1,16.4,20.455,82,7.0015,3,10,4,2011,5,4,0,1,1,16.4,20.455,82,8.9981,112
3,10,4,2011,7,4,0,1,1,17.22,21.21,82,19.0012,3,10,4,2011,6,4,0,1,1,16.4,20.455,82,7.0015,309
3,10,4,2011,8,4,0,1,1,18.04,21.97,77,15.0013,3,10,4,2011,7,4,0,1,1,17.22,21.21,82,19.0012,400
3,10,4,2011,9,4,0,1,1,18.86,22.725,67,16.9979,3,10,4,2011,8,4,0,1,1,18.04,21.97,77,15.0013,187
3,10,4,2011,10,4,0,1,1,19.68,23.485,67,19.0012,3,10,4,2011,9,4,0,1,1,18.86,22.725,67,16.9979,126
3,10,4,2011,11,4,0,1,1,22.14,25.76,64,19.0012,3,10,4,2011,10,4,0,1,1,19.68,23.485,67,19.0012,124
3,10,4,2011,12,4,0,1,1,22.96,26.515,56,19.9995,3,10,4,2011,11,4,0,1,1,22.14,25.76,64,19.0012,199
3,10,4,2011,13,4,0,1,1,22.96,26.515,56,19.9995,3,10,4,2011,12,4,0,1,1,22.96,26.515,56,19.9995,173
3,10,4,2011,14,4,0,1,1,23.78,27.275,53,16.9979,3,10,4,2011,13,4,0,1,1,22.96,26.515,56,19.9995,183
3,10,4,2011,15,4,0,1,1,23.78,27.275,56,19.0012,3,10,4,2011,14,4,0,1,1,23.78,27.275,53,16.9979,194
3,10,4,2011,16,4,0,1,1,23.78,27.275,56,22.0028,3,10,4,2011,15,4,0,1,1,23.78,27.275,56,19.0012,309
3,10,4,2011,17,4,0,1,1,22.96,26.515,60,26.0027,3,10,4,2011,16,4,0,1,1,23.78,27.275,56,22.0028,585
3,10,4,2011,18,4,0,1,1,22.14,25.76,64,19.0012,3,10,4,2011,17,4,0,1,1,22.96,26.515,60,26.0027,524
3,10,4,2011,19,4,0,1,1,21.32,25,68,15.0013,3,10,4,2011,18,4,0,1,1,22.14,25.76,64,19.0012,345
3,10,4,2011,20,4,0,1,1,21.32,25,68,15.0013,3,10,4,2011,19,4,0,1,1,21.32,25,68,15.0013,261
3,10,4,2011,21,4,0,1,1,20.5,24.24,72,8.9981,3,10,4,2011,20,4,0,1,1,21.32,25,68,15.0013,166
3,10,4,2011,22,4,0,1,1,20.5,24.24,72,8.9981,3,10,4,2011,21,4,0,1,1,20.5,24.24,72,8.9981,114
3,10,4,2011,23,4,0,1,1,19.68,23.485,77,8.9981,3,10,4,2011,22,4,0,1,1,20.5,24.24,72,8.9981,66
4,10,5,2011,0,4,0,1,1,19.68,23.485,77,8.9981,3,10,4,2011,23,4,0,1,1,19.68,23.485,77,8.9981,43
4,10,5,2011,1,4,0,1,1,19.68,23.485,77,11.0014,4,10,5,2011,0,4,0,1,1,19.68,23.485,77,8.9981,11
4,10,5,2011,2,4,0,1,1,18.86,22.725,82,11.0014,4,10,5,2011,1,4,0,1,1,19.68,23.485,77,11.0014,3
4,10,5,2011,3,4,0,1,1,18.86,22.725,82,7.0015,4,10,5,2011,2,4,0,1,1,18.86,22.725,82,11.0014,6
4,10,5,2011,4,4,0,1,1,18.04,21.97,88,0,4,10,5,2011,3,4,0,1,1,18.86,22.725,82,7.0015,5
4,10,5,2011,5,4,0,1,1,18.04,21.97,82,8.9981,4,10,5,2011,4,4,0,1,1,18.04,21.97,88,0,32
4,10,5,2011,6,4,0,1,1,18.04,21.97,82,7.0015,4,10,5,2011,5,4,0,1,1,18.04,21.97,82,8.9981,117
4,10,5,2011,7,4,0,1,1,18.86,22.725,77,7.0015,4,10,5,2011,6,4,0,1,1,18.04,21.97,82,7.0015,301
4,10,5,2011,8,4,0,1,1,21.32,25,63,0,4,10,5,2011,7,4,0,1,1,18.86,22.725,77,7.0015,467
4,10,5,2011,9,4,0,1,1,22.14,25.76,60,19.9995,4,10,5,2011,8,4,0,1,1,21.32,25,63,0,219
4,10,5,2011,10,4,0,1,1,22.96,26.515,56,26.0027,4,10,5,2011,9,4,0,1,1,22.14,25.76,60,19.9995,133
4,10,5,2011,11,4,0,1,1,24.6,31.06,46,19.0012,4,10,5,2011,10,4,0,1,1,22.96,26.515,56,26.0027,170
4,10,5,2011,12,4,0,1,1,25.42,31.06,43,22.0028,4,10,5,2011,11,4,0,1,1,24.6,31.06,46,19.0012,214
4,10,5,2011,13,4,0,1,1,26.24,31.06,41,15.0013,4,10,5,2011,12,4,0,1,1,25.42,31.06,43,22.0028,219
4,10,5,2011,14,4,0,1,1,26.24,31.06,41,19.0012,4,10,5,2011,13,4,0,1,1,26.24,31.06,41,15.0013,190
4,10,5,2011,15,4,0,1,1,26.24,31.06,47,19.0012,4,10,5,2011,14,4,0,1,1,26.24,31.06,41,19.0012,182
4,10,5,2011,16,4,0,1,1,26.24,31.06,47,22.0028,4,10,5,2011,15,4,0,1,1,26.24,31.06,47,19.0012,282
4,10,5,2011,17,4,0,1,1,26.24,31.06,47,16.9979,4,10,5,2011,16,4,0,1,1,26.24,31.06,47,22.0028,591
4,10,5,2011,18,4,0,1,1,24.6,31.06,53,11.0014,4,10,5,2011,17,4,0,1,1,26.24,31.06,47,16.9979,593
4,10,5,2011,19,4,0,1,1,23.78,27.275,56,8.9981,4,10,5,2011,18,4,0,1,1,24.6,31.06,53,11.0014,374
4,10,5,2011,20,4,0,1,1,21.32,25,77,11.0014,4,10,5,2011,19,4,0,1,1,23.78,27.275,56,8.9981,246
4,10,5,2011,21,4,0,1,1,20.5,24.24,82,7.0015,4,10,5,2011,20,4,0,1,1,21.32,25,77,11.0014,201
4,10,5,2011,22,4,0,1,1,21.32,25,72,0,4,10,5,2011,21,4,0,1,1,20.5,24.24,82,7.0015,154
4,10,5,2011,23,4,0,1,1,20.5,24.24,77,7.0015,4,10,5,2011,22,4,0,1,1,21.32,25,72,0,73
5,10,6,2011,0,4,0,1,1,20.5,24.24,72,12.998,4,10,5,2011,23,4,0,1,1,20.5,24.24,77,7.0015,40
5,10,6,2011,1,4,0,1,1,19.68,23.485,63,12.998,5,10,6,2011,0,4,0,1,1,20.5,24.24,72,12.998,22
5,10,6,2011,2,4,0,1,1,18.86,22.725,67,12.998,5,10,6,2011,1,4,0,1,1,19.68,23.485,63,12.998,10
5,10,6,2011,3,4,0,1,1,18.04,21.97,67,15.0013,5,10,6,2011,2,4,0,1,1,18.86,22.725,67,12.998,5
5,10,6,2011,4,4,0,1,1,18.04,21.97,62,19.0012,5,10,6,2011,3,4,0,1,1,18.04,21.97,67,15.0013,5
5,10,6,2011,5,4,0,1,1,17.22,21.21,62,12.998,5,10,6,2011,4,4,0,1,1,18.04,21.97,62,19.0012,24
5,10,6,2011,6,4,0,1,1,16.4,20.455,66,12.998,5,10,6,2011,5,4,0,1,1,17.22,21.21,62,12.998,114
5,10,6,2011,7,4,0,1,1,17.22,21.21,62,12.998,5,10,6,2011,6,4,0,1,1,16.4,20.455,66,12.998,302
5,10,6,2011,8,4,0,1,1,18.04,21.97,62,11.0014,5,10,6,2011,7,4,0,1,1,17.22,21.21,62,12.998,457
5,10,6,2011,9,4,0,1,1,18.86,22.725,63,12.998,5,10,6,2011,8,4,0,1,1,18.04,21.97,62,11.0014,208
5,10,6,2011,10,4,0,1,1,21.32,25,52,0,5,10,6,2011,9,4,0,1,1,18.86,22.725,63,12.998,129
5,10,6,2011,11,4,0,1,1,22.14,25.76,49,0,5,10,6,2011,10,4,0,1,1,21.32,25,52,0,144
5,10,6,2011,12,4,0,1,1,22.96,26.515,49,6.0032,5,10,6,2011,11,4,0,1,1,22.14,25.76,49,0,226
5,10,6,2011,13,4,0,1,1,22.96,26.515,46,6.0032,5,10,6,2011,12,4,0,1,1,22.96,26.515,49,6.0032,191
5,10,6,2011,14,4,0,1,1,23.78,27.275,43,6.0032,5,10,6,2011,13,4,0,1,1,22.96,26.515,46,6.0032,195
5,10,6,2011,15,4,0,1,1,23.78,27.275,46,8.9981,5,10,6,2011,14,4,0,1,1,23.78,27.275,43,6.0032,219
5,10,6,2011,16,4,0,1,1,23.78,27.275,49,12.998,5,10,6,2011,15,4,0,1,1,23.78,27.275,46,8.9981,323
5,10,6,2011,17,4,0,1,1,22.96,26.515,52,8.9981,5,10,6,2011,16,4,0,1,1,23.78,27.275,49,12.998,568
5,10,6,2011,18,4,0,1,1,22.14,25.76,64,6.0032,5,10,6,2011,17,4,0,1,1,22.96,26.515,52,8.9981,538
5,10,6,2011,19,4,0,1,1,21.32,25,59,7.0015,5,10,6,2011,18,4,0,1,1,22.14,25.76,64,6.0032,343
5,10,6,2011,20,4,0,1,1,20.5,24.24,77,7.0015,5,10,6,2011,19,4,0,1,1,21.32,25,59,7.0015,260
5,10,6,2011,21,4,0,1,1,18.86,22.725,88,6.0032,5,10,6,2011,20,4,0,1,1,20.5,24.24,77,7.0015,195
5,10,6,2011,22,4,0,1,1,18.86,22.725,82,0,5,10,6,2011,21,4,0,1,1,18.86,22.725,88,6.0032,148
5,10,6,2011,23,4,0,1,1,18.04,21.97,88,6.0032,5,10,6,2011,22,4,0,1,1,18.86,22.725,82,0,99
6,10,7,2011,0,4,0,1,1,18.04,21.97,88,0,5,10,6,2011,23,4,0,1,1,18.04,21.97,88,6.0032,67
6,10,7,2011,1,4,0,1,1,18.04,21.97,88,0,6,10,7,2011,0,4,0,1,1,18.04,21.97,88,0,28
6,10,7,2011,2,4,0,1,1,17.22,21.21,88,0,6,10,7,2011,1,4,0,1,1,18.04,21.97,88,0,5
6,10,7,2011,3,4,0,1,1,16.4,20.455,87,0,6,10,7,2011,2,4,0,1,1,17.22,21.21,88,0,10
6,10,7,2011,4,4,0,1,1,16.4,20.455,87,7.0015,6,10,7,2011,3,4,0,1,1,16.4,20.455,87,0,5
6,10,7,2011,5,4,0,1,1,17.22,21.21,82,0,6,10,7,2011,4,4,0,1,1,16.4,20.455,87,7.0015,27
6,10,7,2011,6,4,0,1,1,17.22,21.21,88,0,6,10,7,2011,5,4,0,1,1,17.22,21.21,82,0,87
6,10,7,2011,7,4,0,1,1,17.22,21.21,94,0,6,10,7,2011,6,4,0,1,1,17.22,21.21,88,0,242
6,10,7,2011,8,4,0,1,1,18.86,22.725,82,0,6,10,7,2011,7,4,0,1,1,17.22,21.21,94,0,417
6,10,7,2011,9,4,0,1,1,19.68,23.485,77,0,6,10,7,2011,8,4,0,1,1,18.86,22.725,82,0,241
6,10,7,2011,10,4,0,1,1,21.32,25,68,6.0032,6,10,7,2011,9,4,0,1,1,19.68,23.485,77,0,174
6,10,7,2011,11,4,0,1,1,22.96,26.515,63,0,6,10,7,2011,10,4,0,1,1,21.32,25,68,6.0032,230
6,10,7,2011,12,4,0,1,1,24.6,31.06,53,0,6,10,7,2011,11,4,0,1,1,22.96,26.515,63,0,235
6,10,7,2011,13,4,0,1,1,24.6,31.06,46,0,6,10,7,2011,12,4,0,1,1,24.6,31.06,53,0,305
6,10,7,2011,14,4,0,1,1,25.42,31.06,50,0,6,10,7,2011,13,4,0,1,1,24.6,31.06,46,0,256
6,10,7,2011,15,4,0,1,1,27.06,31.06,41,0,6,10,7,2011,14,4,0,1,1,25.42,31.06,50,0,270
6,10,7,2011,16,4,0,1,1,26.24,31.06,44,0,6,10,7,2011,15,4,0,1,1,27.06,31.06,41,0,419
6,10,7,2011,17,4,0,1,1,24.6,31.06,56,16.9979,6,10,7,2011,16,4,0,1,1,26.24,31.06,44,0,563
6,10,7,2011,18,4,0,1,1,22.96,26.515,60,6.0032,6,10,7,2011,17,4,0,1,1,24.6,31.06,56,16.9979,465
6,10,7,2011,19,4,0,1,1,22.96,26.515,52,0,6,10,7,2011,18,4,0,1,1,22.96,26.515,60,6.0032,294
6,10,7,2011,20,4,0,1,1,22.14,25.76,49,0,6,10,7,2011,19,4,0,1,1,22.96,26.515,52,0,197
6,10,7,2011,21,4,0,1,1,20.5,24.24,68,0,6,10,7,2011,20,4,0,1,1,22.14,25.76,49,0,166
6,10,7,2011,22,4,0,1,1,20.5,24.24,68,0,6,10,7,2011,21,4,0,1,1,20.5,24.24,68,0,146
6,10,7,2011,23,4,0,1,1,20.5,24.24,63,0,6,10,7,2011,22,4,0,1,1,20.5,24.24,68,0,136
7,10,8,2011,0,4,0,0,1,19.68,23.485,72,0,6,10,7,2011,23,4,0,1,1,20.5,24.24,63,0,89
7,10,8,2011,1,4,0,0,1,18.86,22.725,82,0,7,10,8,2011,0,4,0,0,1,19.68,23.485,72,0,65
7,10,8,2011,2,4,0,0,1,18.86,22.725,82,0,7,10,8,2011,1,4,0,0,1,18.86,22.725,82,0,45
7,10,8,2011,3,4,0,0,1,18.04,21.97,88,0,7,10,8,2011,2,4,0,0,1,18.86,22.725,82,0,20
7,10,8,2011,4,4,0,0,1,17.22,21.21,94,8.9981,7,10,8,2011,3,4,0,0,1,18.04,21.97,88,0,10
7,10,8,2011,5,4,0,0,1,17.22,21.21,88,7.0015,7,10,8,2011,4,4,0,0,1,17.22,21.21,94,8.9981,8
7,10,8,2011,6,4,0,0,1,17.22,21.21,94,0,7,10,8,2011,5,4,0,0,1,17.22,21.21,88,7.0015,22
7,10,8,2011,7,4,0,0,1,17.22,21.21,94,6.0032,7,10,8,2011,6,4,0,0,1,17.22,21.21,94,0,73
7,10,8,2011,8,4,0,0,1,18.86,22.725,82,0,7,10,8,2011,7,4,0,0,1,17.22,21.21,94,6.0032,103
7,10,8,2011,9,4,0,0,1,20.5,24.24,77,0,7,10,8,2011,8,4,0,0,1,18.86,22.725,82,0,217
7,10,8,2011,10,4,0,0,1,21.32,25,77,0,7,10,8,2011,9,4,0,0,1,20.5,24.24,77,0,337
7,10,8,2011,11,4,0,0,1,23.78,27.275,56,0,7,10,8,2011,10,4,0,0,1,21.32,25,77,0,397
7,10,8,2011,12,4,0,0,1,25.42,31.06,35,0,7,10,8,2011,11,4,0,0,1,23.78,27.275,56,0,446
7,10,8,2011,13,4,0,0,1,25.42,31.06,46,7.0015,7,10,8,2011,12,4,0,0,1,25.42,31.06,35,0,485
7,10,8,2011,14,4,0,0,1,25.42,31.06,50,6.0032,7,10,8,2011,13,4,0,0,1,25.42,31.06,46,7.0015,465
7,10,8,2011,15,4,0,0,1,27.06,31.06,39,0,7,10,8,2011,14,4,0,0,1,25.42,31.06,50,6.0032,496
